"id","country_id","name","name_en","acase_code","del","ResortFeeRu","ResortFeeEn"
"3621","97","Карибские острова","Caribbean Islands","0","0",NULL,NULL
"3624","11","Озеро Анси","Lake Annecy","0","0",NULL,NULL
"3627","11",,"Vendée","0","0",NULL,NULL
"3630","11",,"Landes","0","0",NULL,NULL
"3633","55",,"Kolocep Island","0","0",NULL,NULL
"3636","55",,"Elafiti Islands","0","0",NULL,NULL
"3639","25","Высокие Татры","Tatras","0","0",NULL,NULL
"3642","40",,"Estoril Coast","0","0",NULL,NULL
"3645","19",,"Daytona Beach","0","0",NULL,NULL
"3648","23",,"Pantelleria Island","0","0",NULL,NULL
"3651","25","Мазурия","Masuria","0","0",NULL,NULL
"3654","19",,"Miami Metropolitan Area","0","0",NULL,NULL
"3657","19","Большой Лос-Анджелес","Los Angeles Metropolitan Area","0","0",NULL,NULL
"3660","27","Пикос-де-Эуропа","Picos de Europa","0","0",NULL,NULL
"3663","11",,"Ain","0","0",NULL,NULL
"3666","11",,"Aisne","0","0",NULL,NULL
"3669","11",,"Allier","0","0",NULL,NULL
"3672","11",,"Alpes-de-Haute-Provence","0","0",NULL,NULL
"3675","11",,"Hautes-Alpes","0","0",NULL,NULL
"3678","11","Приморские Альпы","Alpes-Maritimes","0","0",NULL,NULL
"3681","11",,"Ardennes","0","0",NULL,NULL
"3684","11",,"Ariège","0","0",NULL,NULL
"3687","11",,"Aube","0","0",NULL,NULL
"3690","11","Од","Aude","0","0",NULL,NULL
"3693","11",,"Aveyron","0","0",NULL,NULL
"3696","11","Буш-дю-Рон","Bouches-du-Rhône","0","0",NULL,NULL
"3699","11",,"Calvados","0","0",NULL,NULL
"3702","11",,"Cantal","0","0",NULL,NULL
"3705","11",,"Charente","0","0",NULL,NULL
"3708","11",,"Cher","0","0",NULL,NULL
"3711","11",,"Corrèze","0","0",NULL,NULL
"3714","11",,"Côte-d'Or","0","0",NULL,NULL
"3717","11",,"Côtes-d'Armor","0","0",NULL,NULL
"3720","11",,"Creuse","0","0",NULL,NULL
"3723","11",,"Doubs","0","0",NULL,NULL
"3726","11",,"Drôme","0","0",NULL,NULL
"3729","11",,"Eure","0","0",NULL,NULL
"3732","11",,"Eure-et-Loir","0","0",NULL,NULL
"3735","11",,"Finistère","0","0",NULL,NULL
"3738","11",,"Gard","0","0",NULL,NULL
"3741","11","Верхняя Гаронна","Haute-Garonne","0","0",NULL,NULL
"3744","11",,"Gers","0","0",NULL,NULL
"3747","11","Департамент Жиронда","Gironde","0","0",NULL,NULL
"3750","11",,"Hérault","0","0",NULL,NULL
"3753","11",,"Ille-et-Vilaine","0","0",NULL,NULL
"3756","11",,"Indre","0","0",NULL,NULL
"3759","11","Приморская Шаранта","Charente-Maritime","0","0",NULL,NULL
"3762","11","Горный массив Юра","Jura","0","0",NULL,NULL
"3765","11",,"Loir-et-Cher","0","0",NULL,NULL
"3768","11","Луара","Loire","0","0",NULL,NULL
"3771","11",,"Loire-Atlantique","0","0",NULL,NULL
"3774","11","Ло","Lot","0","0",NULL,NULL
"3777","11",,"Lot-et-Garonne","0","0",NULL,NULL
"3780","11",,"Lozère","0","0",NULL,NULL
"3783","11",,"Maine-et-Loire","0","0",NULL,NULL
"3786","11",,"Manche","0","0",NULL,NULL
"3789","11","Департамент Марна","Marne","0","0",NULL,NULL
"3792","11","Верхняя Марна","Haute-Marne","0","0",NULL,NULL
"3795","11",,"Mayenne","0","0",NULL,NULL
"3798","11",,"Meurthe-et-Moselle","0","0",NULL,NULL
"3801","11",,"Meuse","0","0",NULL,NULL
"3804","11",,"Morbihan","0","0",NULL,NULL
"3807","11",,"Moselle","0","0",NULL,NULL
"3810","11",,"Nièvre","0","0",NULL,NULL
"3813","11",,"Nord","0","0",NULL,NULL
"3816","11",,"Orne","0","0",NULL,NULL
"3819","11","Па-де-Кале","Pas-de-Calais","0","0",NULL,NULL
"3822","11",,"Pyrénées-Atlantiques","0","0",NULL,NULL
"3825","11",,"Hautes-Pyrénées","0","0",NULL,NULL
"3828","11",,"Pyrénées-Orientales","0","0",NULL,NULL
"3831","11",,"Bas-Rhin","0","0",NULL,NULL
"3834","11",,"Haut-Rhin","0","0",NULL,NULL
"3837","11",,"Rhône","0","0",NULL,NULL
"3840","11",,"Haute-Saône","0","0",NULL,NULL
"3843","11",,"Saône-et-Loire","0","0",NULL,NULL
"3846","11",,"Sarthe","0","0",NULL,NULL
"3849","11",,"Savoie","0","0",NULL,NULL
"3852","11",,"Haute-Savoie","0","0",NULL,NULL
"3855","11",,"Seine-Maritime","0","0",NULL,NULL
"3858","11",,"Seine-et-Marne","0","0",NULL,NULL
"3861","11",,"Yvelines","0","0",NULL,NULL
"3864","11",,"Deux-Sèvres","0","0",NULL,NULL
"3867","11",,"Tarn","0","0",NULL,NULL
"3870","11",,"Tarn-et-Garonne","0","0",NULL,NULL
"3873","11","Вар","Var","0","0",NULL,NULL
"3876","11",,"Haute-Vienne","0","0",NULL,NULL
"3879","11",,"Yonne","0","0",NULL,NULL
"3882","11",,"Territoire de Belfort","0","0",NULL,NULL
"3885","11",,"Essonne","0","0",NULL,NULL
"3888","11",,"Hauts-de-Seine","0","0",NULL,NULL
"3891","11",,"Seine-Saint-Denis","0","0",NULL,NULL
"3894","11",,"Val d'Oise","0","0",NULL,NULL
"3897","11",,"Loiret","0","0",NULL,NULL
"3900","11",,"Isère","0","0",NULL,NULL
"3903","27",,"Sierra de Cazorla, Segura y Las Villas Nature Reserve","0","0",NULL,NULL
"3906","27",,"Mistake","0","0",NULL,NULL
"3909","24","Сноудония","Snowdonia","0","0",NULL,NULL
"3912","24","Пик-Дистрикт","Peak District","0","0",NULL,NULL
"3915","24",,"Dartmoor","0","0",NULL,NULL
"3918","38",,"Frederiksborg","0","0",NULL,NULL
"3921","38",,"Roskilde","0","0",NULL,NULL
"3924","38",,"West Zealand","0","0",NULL,NULL
"3927","38",,"Storstrøm","0","0",NULL,NULL
"3930","38",,"Funen county","0","0",NULL,NULL
"3933","38",,"Ribe amt","0","0",NULL,NULL
"3936","38",,"Ringkjøbing","0","0",NULL,NULL
"3939","38",,"Viborg amt","0","0",NULL,NULL
"3942","11","Пуату-Шарант","Poitou-Charentes","0","0",NULL,NULL
"3945","40","Алентежу","Alentejo","0","0",NULL,NULL
"3948","40","Бейра-Алта","Beira Alta","0","0",NULL,NULL
"3951","11",,"Côte d'Argent","0","0",NULL,NULL
"3954","19",,"Boston Metropolitan Area","0","0",NULL,NULL
"3957","27",,"Doñana National Park","0","0",NULL,NULL
"3960","23","Южный Тироль","South Tyrol","0","0",NULL,NULL
"3963","13",,"Bergisches Land","0","0",NULL,NULL
"3966","55","Макарска Ривьера","Makarska Riviera","0","0",NULL,NULL
"3969","61","Самос","Samos","0","0",NULL,NULL
"3972","24","Остров Мэн","Isle of Man","0","0",NULL,NULL
"3975","64","Ривьера-Майя","Riviera Maya","0","0",NULL,NULL
"3978","64","Веракрус","Veracruz","0","0",NULL,NULL
"3981","86",,"Bonaire","0","0",NULL,NULL
"3984","19","Лонг-Айленд","Long Island","0","0",NULL,NULL
"3987","55",,"Gorski kotar","0","0",NULL,NULL
"3990","13",,"Münsterland","0","0",NULL,NULL
"3993","66","Савиньска","Savinjska","0","0",NULL,NULL
"3996","10",,"Lake Brienz","0","0",NULL,NULL
"3999","27",,"Costa de Barcelona","0","0",NULL,NULL
"4002","61","Саронические острова","Saronic Islands","0","0",NULL,NULL
"4005","23",,"Salina","0","0",NULL,NULL
"4008","23",,"Lipari","0","0",NULL,NULL
"4011","55","Плитвицкие озера","Plitvice Lakes National Park","0","0",NULL,NULL
"4014","55","Лицко-Сеньская жупания","Lika-Senj County","0","0",NULL,NULL
"4017","66","Мариборское Похорье","Mariborsko Pohorje","0","0",NULL,NULL
"4020","61","Фракия","Thrace","0","0",NULL,NULL
"4023","11",,"Vienne","0","0",NULL,NULL
"4026","28",,"De Kempen","0","0",NULL,NULL
"4029","24",,"Outer Hebrides","0","0",NULL,NULL
"4032","24","Остров Льюис","Isle of Lewis","0","0",NULL,NULL
"4035","24",,"Orkney Islands","0","0",NULL,NULL
"4038","24","Уэст-Мидлендс","West Midlands","0","0",NULL,NULL
"4041","24",,"Lough Neagh","0","0",NULL,NULL
"4044","66","Приморска","Primorska","0","0",NULL,NULL
"4047","66","Посавье","Posavje","0","0",NULL,NULL
"4050","66","Подравье","Podravje","0","0",NULL,NULL
"4053","66",,"Zasavje","0","0",NULL,NULL
"4056","66","Среднесловенский регион","Osrednjeslovenska","0","0",NULL,NULL
"4059","55","Приморско-Горанская жупания","Primorsko-Goranska županija","0","0",NULL,NULL
"4062","55","Карловацкая жупания","Karlovac county","0","0",NULL,NULL
"4065","23","Национальный парк Сила","Sila National Park","0","0",NULL,NULL
"4068","40","Серра-ду-Жереш","Serra do Gerês","0","0",NULL,NULL
"4071","40",,"Serra da Peneda","0","0",NULL,NULL
"4074","23","Молизе","Molise","0","0",NULL,NULL
"4077","23",,"Ustica","0","0",NULL,NULL
"4080","52","Лаут","Louth County","0","0",NULL,NULL
"4083","52","Лиишь","Laois","0","0",NULL,NULL
"4086","52","Слиго","Sligo County","0","0",NULL,NULL
"4089","52",,"Offaly","0","0",NULL,NULL
"4092","52",,"The Burren","0","0",NULL,NULL
"4095","52",,"Connemara","0","0",NULL,NULL
"4098","52",,"Lough Derg","0","0",NULL,NULL
"4101","52",,"Lough Ree","0","0",NULL,NULL
"4104","59",,"Zala county","0","0",NULL,NULL
"4107","59","Ваш","Vas","0","0",NULL,NULL
"4110","59","Матра","Matra","0","0",NULL,NULL
"4113","31","Либерецкий край","Liberec Region","0","0",NULL,NULL
"4116","31","Оломоуцкий край","Olomouc Region","0","0",NULL,NULL
"4119","31","Злинский край","Zlin Region","0","0",NULL,NULL
"4122","31","Высочина","Vysocina","0","0",NULL,NULL
"4125","31","Усти-над-Лабем","Usti nad Labem","0","0",NULL,NULL
"4128","31","Южноморавский край","South Moravian Region","0","0",NULL,NULL
"4131","42","Уппсала","Uppsala county","0","0",NULL,NULL
"4134","42","Йёнчёпинг","Jönköping county","0","0",NULL,NULL
"4137","42","Крунуберг","Kronoberg","0","0",NULL,NULL
"4140","42","Готланд","Gotland","0","0",NULL,NULL
"4143","42","Блекинге","Blekinge","0","0",NULL,NULL
"4146","42","Эребру","Orebro County","0","0",NULL,NULL
"4149","42","Евлеборг","Gavleborg","0","0",NULL,NULL
"4152","42","Вестерноррланд","Västernorrland","0","0",NULL,NULL
"4155","42","Емтланд","Jämtland","0","0",NULL,NULL
"4158","42","Вестерботтен","Västerbotten","0","0",NULL,NULL
"4161","42","Норрботтен","Norrbotten","0","0",NULL,NULL
"4164","42",,"Mälaren","0","0",NULL,NULL
"4167","42",,"Norrland","0","0",NULL,NULL
"4170","42",,"Svealand","0","0",NULL,NULL
"4173","42","Гёталанд","Gotaland","0","0",NULL,NULL
"4176","42",,"Vänern","0","0",NULL,NULL
"4179","42",,"Vättern","0","0",NULL,NULL
"4182","42",,"Hjälmaren","0","0",NULL,NULL
"4185","13",,"East Frisian Islands","0","0",NULL,NULL
"4188","13",,"North Frisian Islands","0","0",NULL,NULL
"4191","23","Этна","Etna","0","0",NULL,NULL
"4194","13","Район Берхтесгаден","Berchtesgadener Land","0","0",NULL,NULL
"4197","13",,"Norderney","0","0",NULL,NULL
"4200","13",,"Borkum Island","0","0",NULL,NULL
"4203","13",,"Juist","0","0",NULL,NULL
"4206","13",,"Baltrum","0","0",NULL,NULL
"4209","13",,"Langeoog","0","0",NULL,NULL
"4212","13",,"Spiekeroog","0","0",NULL,NULL
"4215","13",,"Wangerooge","0","0",NULL,NULL
"4218","19",,"Silicon Valley","0","0",NULL,NULL
"4221","13",,"Föhr","0","0",NULL,NULL
"4224","13",,"Amrum","0","0",NULL,NULL
"4227","13",,"Pellworm","0","0",NULL,NULL
"4230","13",,"Langeneß","0","0",NULL,NULL
"4233","13","Верхняя Франкония","Upper Franconia","0","0",NULL,NULL
"4236","13",,"Middle Franconia","0","0",NULL,NULL
"4239","13",,"Upper Palatinate","0","0",NULL,NULL
"4242","13",,"Neuwerk","0","0",NULL,NULL
"4245","55",,"Pelješac","0","0",NULL,NULL
"4248","24","Остров Скай","Isle of Skye","0","0",NULL,NULL
"4251","24",,"Isle of Mull","0","0",NULL,NULL
"4254","24",,"Inner Hebrides","0","0",NULL,NULL
"4257","13",,"Holstein Switzerland","0","0",NULL,NULL
"4260","13",,"Nordfriesland","0","0",NULL,NULL
"4263","13",,"Upper Lusatia","0","0",NULL,NULL
"4266","13",,"Zittau Mountains","0","0",NULL,NULL
"4269","13",,"Schweriner See","0","0",NULL,NULL
"4272","13",,"Plauer See","0","0",NULL,NULL
"4275","13",,"Kummerower See","0","0",NULL,NULL
"4278","13",,"Lake Steinhude","0","0",NULL,NULL
"4281","13",,"Lake Plön","0","0",NULL,NULL
"4284","31",,"Jizera Mountains","0","0",NULL,NULL
"4287","22",,"Weinviertel","0","0",NULL,NULL
"4290","22",,"Traunviertel","0","0",NULL,NULL
"4293","58","Ловеч","Lovech Province","0","0",NULL,NULL
"4296","58","Хасково","Haskovo Province","0","0",NULL,NULL
"4299","34","Галац","Galaţi","0","0",NULL,NULL
"4302","34","Муреш","Mureş","0","0",NULL,NULL
"4305","22",,"Lünersee","0","0",NULL,NULL
"4308","10",,"Lake Walen","0","0",NULL,NULL
"4311","24",,"Isles of Scilly","0","0",NULL,NULL
"4314","34","Добруджа","Dobruja","0","0",NULL,NULL
"4317","124","Рейкьянес","Reykjanes","0","0",NULL,NULL
"4320","124",,"Snæfellsnes Peninsula","0","0",NULL,NULL
"4323","124","Вестфирдир","Westfjords","0","0",NULL,NULL
"4326","11","Камарг","Camargue","0","0",NULL,NULL
"4329","11","Прованс","Provence","0","0",NULL,NULL
"4332","11","Горж-дю-Вердон","Gorges du Verdon","0","0",NULL,NULL
"4335","11",,"Corbières","0","0",NULL,NULL
"4338","11",,"Morvan","0","0",NULL,NULL
"4341","11",,"Touraine","0","0",NULL,NULL
"4344","11",,"Anjou","0","0",NULL,NULL
"4347","11",,"Sologne","0","0",NULL,NULL
"4350","11","Маре-Пуатвен","Marais Poitevin","0","0",NULL,NULL
"4353","11","Озеро Бурже","Lac du Bourget","0","0",NULL,NULL
"4356","11",,"Cévennes","0","0",NULL,NULL
"4359","11",,"Cotentin","0","0",NULL,NULL
"4362","11",,"Artois","0","0",NULL,NULL
"4365","13","Альтмюльталь","Altmühltal","0","0",NULL,NULL
"4368","35","Каппадокия","Cappadocia","0","0",NULL,NULL
"4371","24",,"Gibraltar","0","0",NULL,NULL
"4374","27",,"Cabañeros","0","0",NULL,NULL
"4377","27","Национальный парк Ордеса-и-Монте-Пердидо","Ordesa y Monte Perdido National Park","0","0",NULL,NULL
"4380","27",,"Pirineo Aragonés","0","0",NULL,NULL
"4383","23","Озеро Больсена","Lake Bolsena","0","0",NULL,NULL
"4386","22","Аттерзе","Attersee","0","0",NULL,NULL
"4389","22","Милльштеттер-Зе","Millstätter See","0","0",NULL,NULL
"4392","22","Оссиахерзе","Ossiacher See","0","0",NULL,NULL
"4395","27",,"La Alpujarra","0","0",NULL,NULL
"4398","58","Кюстендил","Kyustendil Province","0","0",NULL,NULL
"4401","58",,"Rila Mountains","0","0",NULL,NULL
"4404","58","Пирин","Pirin Mountains","0","0",NULL,NULL
"4407","255",,"Ryukyu islands","0","0",NULL,NULL
"4410","13",,"Upper Middle Rhine Valley","0","0",NULL,NULL
"4413","27",,"Barcelona target","0","0",NULL,NULL
"4416","28",,"Amsterdam (for supply target only)","0","0",NULL,NULL
"4419","73",,"Andorra","0","0",NULL,NULL
"4422","37",,"Brussels Airport (for supply target only)","0","0",NULL,NULL
"4425","13",,"Schorfheide","0","0",NULL,NULL
"4428","13",,"Uckermark","0","0",NULL,NULL
"4431","23",,"Venice (for supply target only)","0","0",NULL,NULL
"4434","13",,"München (for supply target only)","0","0",NULL,NULL
"4437","13",,"Leipzig (for supply target only)","0","0",NULL,NULL
"4440","13",,"Dresden (for supply target only)","0","0",NULL,NULL
"4443","13",,"Düsseldorf","0","0",NULL,NULL
"4446","13",,"Köln (for supply target only)","0","0",NULL,NULL
"4449","13",,"Bonn (for supply target only)","0","0",NULL,NULL
"4452","13",,"Hannover (for supply target only)","0","0",NULL,NULL
"4455","13",,"Heidelberg (for supply target only)","0","0",NULL,NULL
"4458","13",,"Füssen/ Schwangau (for supply target only)","0","0",NULL,NULL
"4461","13",,"Garmisch-Partenkirchen (for supply target only)","0","0",NULL,NULL
"4464","13",,"Nürnberg (for supply target only)","0","0",NULL,NULL
"4467","147",,"Luxemburg (for supply target only)","0","0",NULL,NULL
"4470","147",,"Luxemburg-city (for supply target only)","0","0",NULL,NULL
"4473","11",,"Paris","0","0",NULL,NULL
"4476","24","Котсуолд","Cotswolds","0","0",NULL,NULL
"4479","24",,"Brecon Beacons","0","0",NULL,NULL
"4482","30","Эмират Дубай","Dubai Emirate","0","0",NULL,NULL
"4485","61","Лефкада","Lefkada","0","0",NULL,NULL
"4488","55",,"Slavonia","0","0",NULL,NULL
"4491","61","Эгина","Aegina","0","0",NULL,NULL
"4494","61","Ангистри","Agistri","0","0",NULL,NULL
"4497","61","Андрос","Andros","0","0",NULL,NULL
"4500","61","Хиос","Chios Island","0","0",NULL,NULL
"4503","61","Иос","Ios","0","0",NULL,NULL
"4506","61",,"Karpathos","0","0",NULL,NULL
"4509","61","Миконос","Mykonos","0","0",NULL,NULL
"4512","61","Наксос","Naxos","0","0",NULL,NULL
"4515","61","Парос","Paros","0","0",NULL,NULL
"4518","64","Кинтана-Роо","Quintana Roo","0","0",NULL,NULL
"4521","27",,"Sierra de Tramuntana","0","0",NULL,NULL
"4524","11",,"Lac de Paladru","0","0",NULL,NULL
"4527","23","Озеро Браччано","Lake Bracciano","0","0",NULL,NULL
"4530","23","Озеро Вико","Lake Vico","0","0",NULL,NULL
"4533","24",,"The Broads","0","0",NULL,NULL
"4536","24",,"Bala Lake","0","0",NULL,NULL
"4539","61","Амолиани","Amoliani","0","0",NULL,NULL
"4542","24","Западный Суссекс","West Sussex","0","0",NULL,NULL
"4545","27",,"Val d'Aran","0","0",NULL,NULL
"4548","52",,"County Longford","0","0",NULL,NULL
"4551","112",,"Greenland (for supply target only)","0","0",NULL,NULL
"4554","124",,"Iceland (for supply target only)","0","0",NULL,NULL
"4557","234",,"Faroe Islands (for supply target only)","0","0",NULL,NULL
"4560","58",,"Bulgaria","0","0",NULL,NULL
"4563","5",,"Estonia (for supply target only)","0","0",NULL,NULL
"4566","212",,"Serbia (for supply target only)","0","0",NULL,NULL
"4569","146",,"Liechtenstein","0","0",NULL,NULL
"4572","6",,"Latvia (for supply target only)","0","0",NULL,NULL
"4575","195",,"Macedonia (for supply target only)","0","0",NULL,NULL
"4578","37",,"Brusselstad (for supply target only)","0","0",NULL,NULL
"4581","13",,"Frankfurt a/M (for supply target only)","0","0",NULL,NULL
"4584","13",,"Stuttgart (for supply target only)","0","0",NULL,NULL
"4587","130",,"Cyprus (for supply target only)","0","0",NULL,NULL
"4590","19",,"Miami Area (for supply target only)","0","0",NULL,NULL
"4593","19",,"Orlando Area (for supply target only)","0","0",NULL,NULL
"4596","19",,"Washington DC Area (for supply target only)","0","0",NULL,NULL
"4599","19",,"SFO Area (for supply target only)","0","0",NULL,NULL
"4602","19",,"LA Area (for supply target only)","0","0",NULL,NULL
"4605","40",,"Albufeira Area (for supply target only)","0","0",NULL,NULL
"4608","40",,"Lisbon City (for supply target only)","0","0",NULL,NULL
"4611","40",,"Vilamoura Area (for supply target only)","0","0",NULL,NULL
"4614","13",,"Lower Rhine","0","0",NULL,NULL
"4617","130","Пафос","Paphos Region","0","0",NULL,NULL
"4620","130","Никосия","Nicosia Region","0","0",NULL,NULL
"4623","61",,"Athens (for supply target only)","0","0",NULL,NULL
"4626","22","Ски Амаде","Ski Amadé","0","0",NULL,NULL
"4629","61",,"Antiparos","0","0",NULL,NULL
"4632","61","Фолегандрос","Folegandros","0","0",NULL,NULL
"4635","61","Аморгос","Amorgos","0","0",NULL,NULL
"4638","61","Итака","Ithaca","0","0",NULL,NULL
"4641","61","Паксос","Paxoi","0","0",NULL,NULL
"4644","61",,"Antipaxos","0","0",NULL,NULL
"4647","61",,"Kalymnos","0","0",NULL,NULL
"4650","61",,"Limnos","0","0",NULL,NULL
"4653","61","Спеце","Spetses","0","0",NULL,NULL
"4656","61","Идра","Hydra","0","0",NULL,NULL
"4659","61","Алонисос","Alonissos","0","0",NULL,NULL
"4662","61","Скопелос","Skopelos","0","0",NULL,NULL
"4665","61","Скиатос","Skiathos","0","0",NULL,NULL
"4668","19","Большой Чикаго","Chicago Metropolitan Area","0","0",NULL,NULL
"4671","217","Жилинский край","Žilinský kraj","0","0",NULL,NULL
"4674","217","Тренчианский край","Trenčiansky kraj","0","0",NULL,NULL
"4677","217","Нитранский край","Nitriansky kraj","0","0",NULL,NULL
"4680","217","Прешовский край","Prešovský kraj","0","0",NULL,NULL
"4683","175",,"Valdres","0","0",NULL,NULL
"4686","175","Нур-Тренделаг","Nord-Trøndelag","0","0",NULL,NULL
"4689","175","Сер-Тренделаг","Sør-Trøndelag","0","0",NULL,NULL
"4692","147",,"Oesling","0","0",NULL,NULL
"4695","55","Остров Црес","Cres Island","0","0",NULL,NULL
"4698","55","Ластово","Lastovo Island","0","0",NULL,NULL
"4701","55","Вис","Vis Island","0","0",NULL,NULL
"4704","55","Остров Паг","Pag Island","0","0",NULL,NULL
"4707","24","Восточный Сассекс","East Sussex","0","0",NULL,NULL
"4710","13",,"Lauenburg","0","0",NULL,NULL
"4713","13",,"Lauenburg Lakes","0","0",NULL,NULL
"4716","10",,"Lake Biel","0","0",NULL,NULL
"4719","27",,"Burgos enclave in Alava","0","0",NULL,NULL
"4722","23","Крете-Сенези","Crete Senesi","0","0",NULL,NULL
"4725","23",,"Val di Chiana","0","0",NULL,NULL
"4728","23","Валь д’Орча","Val d'Orcia","0","0",NULL,NULL
"4731","23",,"Valdarno","0","0",NULL,NULL
"4734","23",,"Val di Merse","0","0",NULL,NULL
"4737","124",,"Norður-Múlasýsla","0","0",NULL,NULL
"4740","58",,"Sliven Province","0","0",NULL,NULL
"4743","124",,"Rangárvallasýsla","0","0",NULL,NULL
"4746","124",,"Vestur-Skaftafellssýsla","0","0",NULL,NULL
"4749","24",,"Exmoor","0","0",NULL,NULL
"4752","24","Полуостров Гоуэр","Gower Peninsula","0","0",NULL,NULL
"4755","24",,"Vale of Glamorgan","0","0",NULL,NULL
"4758","55",,"Murter Island","0","0",NULL,NULL
"4761","67",,"North West","0","0",NULL,NULL
"4764","67","Гаутенг","Gauteng","0","0",NULL,NULL
"4767","67","Лимпопо","Limpopo","0","0",NULL,NULL
"4770","67","Мпумаланга","Mpumalanga","0","0",NULL,NULL
"4773","67","Квазулу-Наталь","KwaZulu-Natal","0","0",NULL,NULL
"4776","67","Фри-Стейт","Free State","0","0",NULL,NULL
"4779","27","Каталонские Пиренеи","Pirineo Catalán","0","0",NULL,NULL
"4782","11","Лез-Арк","Les Arcs","0","0",NULL,NULL
"4785","24","Нью-Форест","New Forest","0","0",NULL,NULL
"4788","34","Сучава","Suceava","0","0",NULL,NULL
"4791","55","Крапинско-Загорская жупания","Krapina-Zagorje County","0","0",NULL,NULL
"4794","58","Габрово","Gabrovo Province","0","0",NULL,NULL
"4797","58",,"Kardzhali Province","0","0",NULL,NULL
"4800","58",,"Montana Province","0","0",NULL,NULL
"4803","58",,"Pernik Province","0","0",NULL,NULL
"4806","58",,"Razgrad Province","0","0",NULL,NULL
"4809","58","Русе","Ruse Province","0","0",NULL,NULL
"4812","58","Шумен","Shumen Province","0","0",NULL,NULL
"4815","58","Силистра","Silistra Province","0","0",NULL,NULL
"4818","58","Стара Загора","Stara Zagora Province","0","0",NULL,NULL
"4821","58",,"Targovishte Province","0","0",NULL,NULL
"4824","58","Видин","Vidin Province","0","0",NULL,NULL
"4827","58",,"Vratsa Province","0","0",NULL,NULL
"4830","58","Ямбол","Yambol Province","0","0",NULL,NULL
"4833","34","Алба","Alba","0","0",NULL,NULL
"4836","34","Арад","Arad","0","0",NULL,NULL
"4839","34","Бакэу","Bacău","0","0",NULL,NULL
"4842","34","Бистрица-Нэсэуд","Bistriţa-Năsăud","0","0",NULL,NULL
"4845","34","Ботошани","Botoşani","0","0",NULL,NULL
"4848","34","Брэила","Brăila","0","0",NULL,NULL
"4851","34","Бузэу","Buzău","0","0",NULL,NULL
"4854","34","Караш-Северин","Caraş-Severin","0","0",NULL,NULL
"4857","34",,"Călăraşi","0","0",NULL,NULL
"4860","34","Клуж","Cluj","0","0",NULL,NULL
"4863","34","Констанца","Constanţa County","0","0",NULL,NULL
"4866","34","Ковасна","Covasna","0","0",NULL,NULL
"4869","34","Дымбовица","Dâmboviţa","0","0",NULL,NULL
"4872","34","Долж","Dolj","0","0",NULL,NULL
"4875","34","Джурджу","Giurgiu","0","0",NULL,NULL
"4878","34","Горж","Gorj","0","0",NULL,NULL
"4881","34","Харгита","Harghita","0","0",NULL,NULL
"4884","34","Хунедоара","Hunedoara","0","0",NULL,NULL
"4887","34",,"Ialomiţa","0","0",NULL,NULL
"4890","34","Яссы","Iaşi","0","0",NULL,NULL
"4893","34","Илфов","Ilfov","0","0",NULL,NULL
"4896","34","Марамуреш","Maramureş","0","0",NULL,NULL
"4899","34","Нямц","Neamţ","0","0",NULL,NULL
"4902","34","Олт","Olt","0","0",NULL,NULL
"4905","34","Прахова","Prahova","0","0",NULL,NULL
"4908","34","Сату-Маре","Satu Mare","0","0",NULL,NULL
"4911","34","Салай","Sălaj","0","0",NULL,NULL
"4914","34","Жудец Сибиу","Sibiu County","0","0",NULL,NULL
"4917","34",,"Teleorman","0","0",NULL,NULL
"4920","34","Тимиш","Timiş","0","0",NULL,NULL
"4923","34","Тулча","Tulcea","0","0",NULL,NULL
"4926","34",,"Vaslui","0","0",NULL,NULL
"4929","34","Вылча","Vâlcea","0","0",NULL,NULL
"4932","34",,"Vrancea","0","0",NULL,NULL
"4935","34",,"Danube Delta","0","0",NULL,NULL
"4938","12","Лапландия","Lapland","0","0",NULL,NULL
"4941","12","Аландские острова","Åland Islands","0","0",NULL,NULL
"4944","61","Икария","Icaria","0","0",NULL,NULL
"4947","24",,"Yorkshire Dales","0","0",NULL,NULL
"4950","24",,"North York Moors","0","0",NULL,NULL
"4953","24",,"Galloway Forest Park","0","0",NULL,NULL
"4956","24",,"National Forest","0","0",NULL,NULL
"4959","24",,"Forest of Dean","0","0",NULL,NULL
"4962","24",,"Cairngorms","0","0",NULL,NULL
"4965","24",,"South Downs","0","0",NULL,NULL
"4968","24",,"Kent Downs","0","0",NULL,NULL
"4971","24",,"Surrey Hills","0","0",NULL,NULL
"4974","24",,"The Chilterns","0","0",NULL,NULL
"4977","24",,"Blackdown Hills","0","0",NULL,NULL
"4980","24",,"Dedham Vale","0","0",NULL,NULL
"4983","24",,"Forest of Bowland","0","0",NULL,NULL
"4986","24",,"High Weald","0","0",NULL,NULL
"4989","24",,"Lincolnshire Wolds","0","0",NULL,NULL
"4992","24",,"Malvern Hills","0","0",NULL,NULL
"4995","24",,"Mendip Hills","0","0",NULL,NULL
"4998","24",,"Nidderdale","0","0",NULL,NULL
"5001","24",,"North Pennines","0","0",NULL,NULL
"5004","24",,"North Wessex Downs","0","0",NULL,NULL
"5007","24",,"Quantock Hills","0","0",NULL,NULL
"5010","24",,"Tamar Valley","0","0",NULL,NULL
"5013","24",,"Shropshire Hills","0","0",NULL,NULL
"5016","13",,"Frankenhöhe","0","0",NULL,NULL
"5019","13",,"Saale-Unstrut","0","0",NULL,NULL
"5022","7","Алитус","Alytus County","0","0",NULL,NULL
