"id","code","country_iso_alpha2","full_name_ru","full_name_en","latitude","longitude","city_id","pseudo_iata_code","timezone","region_code","main_station","isVisible","del","last_update","priority","osm_type","osm_id"
"7742","2031216","RU","Бабики","Babiki","57.958746","54.2246823","1066",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","3202760893"
"7743","2031217","RU","Обгонный Пункт N46","Obgonniey Punkt N4","55.6706436","71.0592395","318",,"+06:00","55","0","1","0","2021-03-25 13:19:27","0","N","1444152923"
"7744","2031218","RU","Дурыманы","Duriemanie","59.3451153","56.8534326","283",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","582447232"
"7745","2031219","RU","Филинцы","Filintsie","57.955556","53.9726783","1066",,"+04:00","18","0","1","0","2021-03-25 13:19:01","0","N","920563514"
"7746","2031220","RU","Лып","Liep","57.9183725","53.8142277","1584",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","3202760917"
"7747","2031221","RU","Ключевское","Klyuchevskoe","57.9077346","53.6416351","1584",,"+04:00","18","0","1","0","2021-03-25 13:18:59","0","N","3202760912"
"7748","2031222","RU","Сегедур","Segedur","57.8993349","53.5880334","1584",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","920563644"
"7750","2031224","RU","Пушмези","Pushmezi","57.920215","53.5280322","1584",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","3202760929"
"7752","2031226","RU","Няшино","Nyashino","57.921411","56.2971036","21",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","286125803"
"7753","2031227","RU","Кочкино","Kochkino","57.860164","56.3153038","21",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","268920759"
"7755","2031229","RU","Клестовский","Klestovskiy","57.8543331","56.3496935","21",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","268920741"
"7756","2031230","RU","Горбуново, Свердловская, Пермский Край, Россия, 2031230","Gorbunovo","57.844794","56.3751264","21",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","268920729"
"7757","2031231","RU","Янычи","Yaniechi","57.6868363","56.4158544","21",,"+05:00","59","0","1","0","2021-03-25 13:19:01","0","N","268920673"
"7759","2031233","RU","Курашимский","Kurashimskiy","57.5793653","56.6234421","419",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","915127772"
"7761","2031235","RU","Блины, Свердловская, Пермский Край, Россия, 2031235","Blinie","57.4559586","56.7847729","419",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","915127731"
"7762","2031236","RU","Гипсы","Gipsie","57.42553","56.9177741","419",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","915127728"
"7764","2031238","RU","Камаи","Kamai","57.3520958","57.1539477","419",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","915127760"
"7766","2031240","RU","Ост.Пункт 184 Км, Свердловская, Свердловская Область, Россия, 2031240","Ost.Punkt 184 Km","57.341054","61.8884647","703",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","6549019260"
"7768","2031242","RU","Ост.Пункт 178 Км, Свердловская, Свердловская Область, Россия, 2031242","Ost.Punkt 178 Km","57.2751757","59.0137633","19669",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","916277842"
"7769","2031243","RU","Ост.Пункт 101 Км, Свердловская, Свердловская Область, Россия, 2031243","Ost.Punkt 101 Km","59.0720433","61.796378","1008",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","885842569"
"7770","2031244","RU","Пятково","Pyatkovo","57.3934941","57.309115","419",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","915127759"
"7771","2031245","RU","Путевой Пост 31 Км","Putevoy Post 31 Km","56.1943966","61.8873784","28",,"+05:00","66","0","1","0","2021-03-25 13:19:27","0","N","6436872598"
"7772","2031246","RU","Школьная, Свердловская, Пермский Край, Россия, 2031246","Shkolnaya","57.3751325","57.3598045","419",,"+05:00","59","0","1","0","2021-03-25 13:19:02","0","N","3213614858"
"7774","2031248","RU","Тюриково","Tyurikovo","57.4138912","57.5067438","419",,"+05:00","59","0","1","0","2021-03-25 13:19:01","0","N","3267655298"
"7779","2031253","RU","Козьял","Kozyal","57.3428299","58.3684787","1593",,"+05:00","66","0","1","0","2021-03-25 13:18:59","0","N","915127767"
"7781","2031255","RU","Дзержинская, Свердловская, Пермский Край, Россия, 2031255","Dzerzhinskaya","58.01047516","56.19609833","21",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0",NULL,NULL
"7782","2031256","RU","Ост.Пункт 2181 Км","Ost.Punkt 2181 Km","56.852324","65.9530012","1690",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","1797235716"
"7783","2031257","RU","Банная Гора","Bannaya Gora","58.1489242","56.3903627","1292",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","6446568542"
"7787","2031261","RU","Красный Яр","Krasniey Yar","59.8482883","60.6388047","273",,"+05:00","66","0","1","0","2021-03-25 13:18:59","0","N","4215960790"
"7788","2031262","RU","Сосьва","Sosva","59.1655312","61.8217464","1008",,"+05:00","66","0","1","0","2021-03-25 13:19:00","0","N","1432548465"
"7789","2031263","RU","Залесная","Zalesnaya","58.0315308","56.6602425","1292",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","6446568535"
"7790","2031264","RU","Куликовка, Свердловская, Пермский Край, Россия, 2031264","Kulikovka","58.041573","56.7610681","1292",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","6446568523"
"7794","2031268","RU","Алебастрово","Alebastrovo","58.039198","56.8223568","1292",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","6446568522"
"7801","2031275","RU","Полазна","Polazna","58.3543101","56.6712063","1292",,"+05:00","59","1","1","0","2021-03-25 13:19:00","1","N","913942655"
"7804","2031278","RU","Кыж","Kiezh","58.5834788","56.7975558","963",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","913942737"
"7807","2031281","RU","Таборы, Свердловская, Пермский Край, Россия, 2031281","Taborie","58.7043093","56.981687","423",,"+05:00","59","0","1","0","2021-03-25 13:18:52","0","N","634139773"
"7808","2031282","RU","Тугарский","Tugarskiy","56.8359319","65.9774074","1690",,"+03:00","72","0","1","0","2021-03-25 13:19:01","0","N","1797235713"
"7809","2031283","RU","Рассольный","Rassolniey","58.8773503","57.4686031","423",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","600442460"
"7810","2031284","RU","Разъезд 136 Км","Raz'Ezd 136 Km","59.124187","60.5080909","1658",,"+05:00","66","0","1","0","2021-03-25 13:19:27","0","N","2701279877"
"7811","2031285","RU","Волеги","Volegi","58.0968604","55.5716024","394",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","920859556"
"7812","2031286","RU","Симонята","Simonyata","58.0851413","55.5517866","394",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","920859192"
"7815","2031289","RU","Кабанов Мыс","Kabanov Mies","58.0210804","55.5097437","394",,"+05:00","59","0","1","0","2021-03-25 13:18:59","0","N","920859141"
"7816","2031290","RU","Марчуги","Marchugi","57.974995","55.4837916","1329",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","920859502"
"7819","2031293","RU","Ост.Пункт 2169Км","Ost.Punkt 2169Km","56.9367398","65.8194107","1690",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","1797235715"
"7820","2031294","RU","Блок Пост 2218 Км","Blok Post 2218 Km","56.6414726","66.3707531","276",,"+03:00","72","0","1","0","2021-03-25 13:19:25","0","N","1797235719"
"7821","2031295","RU","Глухово","Gluhovo","56.8105529","62.0585935","1692",,"+05:00","66","0","1","0","2021-03-25 13:18:58","0","N","989440023"
"7822","2031296","RU","Ост.Пункт 2243 Км","Ost.Punkt 2243 Km","56.4981005","66.6558083","760",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2431303387"
"7823","2031297","RU","Ост.Пункт 2431 Км","Ost.Punkt 2431 Km","56.0948223","69.5523034","302",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2575953261"
"7824","2031298","RU","Ост.Пункт 2134 Км","Ost.Punkt 2134 Km","57.1494522","65.4433522","16",,"+05:00","72","0","1","0","2021-03-25 13:18:56","0","N","2555556068"
"7825","2031299","RU","Ост.Пункт 2123 Км","Ost.Punkt 2123 Km","57.1325683","65.2682477","16",,"+05:00","72","0","1","0","2021-03-25 13:18:56","0","N","1283103728"
"7826","2031300","RU","Ост.Пункт 2112 Км","Ost.Punkt 2112 Km","57.118122","65.0877442","16",,"+05:00","72","0","1","0","2021-03-25 13:18:56","0","N","2555556067"
"7827","2031301","RU","Ост.Пункт 2089 Км","Ost.Punkt 2089 Km","57.0777319","64.7302557","16",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877096"
"7828","2031302","RU","Ост.Пункт 2083 Км","Ost.Punkt 2083 Km","57.0654529","64.6221355","1642",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877490"
"7829","2031303","RU","Ост.Пункт 2048 Км","Ost.Punkt 2048 Km","57.0750913","64.0669418","1642",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877489"
"7830","2031304","RU","Ост.Пункт 2035 Км","Ost.Punkt 2035 Km","57.0743211","63.8657508","1642",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877488"
"7832","2031306","RU","Ост.Пункт 2143 Км","Ost.Punkt 2143 Km","57.1233179","65.5843237","16",,"+05:00","72","0","1","0","2021-03-25 13:18:56","0","N","1797235714"
"7833","2031307","RU","Карьер, Свердловская, Свердловская Область, Россия, 2031307","Karer","58.048741","65.1012427","888",,"+05:00","66","0","1","0","2021-03-25 13:18:59","0","N","1033519439"
"7834","2031308","RU","Ост.Пункт 365 Км, Свердловская, Свердловская Область, Россия, 2031308","365 km","57.8920611","60.0156748","178",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","1135820236"
"7835","2031309","RU","Садоводы","Sadovodie","57.8230321","60.0213475","178",,"+05:00","66","0","1","0","2021-03-25 13:19:00","0","N","1141757884"
"7836","2031310","RU","Шайтанка","Shaytanka","57.782412","60.0406788","21386",,"+05:00","66","0","1","0","2021-03-25 13:19:01","0","N","1141757874"
"7837","2031311","RU","Совхоз Леневский","Sovhoz Lenevskiy","57.7429837","60.0770508","21386",,"+05:00","66","0","1","0","2021-03-25 13:19:00","0","N","1141757879"
"7838","2031312","RU","Ост.Пункт 392 Км, Свердловская, Свердловская Область, Россия, 2031312","Ost.Punkt 392 Km","57.6679458","60.0977861","21386",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","268949934"
"7839","2031313","RU","Таволги","Tavolgi","57.6383826","60.0916983","21386",,"+05:00","66","0","1","0","2021-03-25 13:19:01","0","N","1141757866"
"7840","2031314","RU","Ост.Пункт 419 Км, Свердловская, Свердловская Область, Россия, 2031314","Ost.Punkt 419 Km","57.4365409","60.197593","1080",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","268949910"
"7842","2031316","RU","Ост.Пункт 101 Км, Свердловская, Свердловская Область, Россия, 2031316","Ost.Punkt 101 Km","58.8618121","60.6852065","1008",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","2127684907"
"7843","2031317","RU","Ост.Пункт 20 Км, Свердловская, Свердловская Область, Россия, 2031317","Ost.Punkt 20 Km","57.9728714","60.2503782","178",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1138798338"
"7844","2031318","RU","Ост.Пункт 33 Км, Свердловская, Свердловская Область, Россия, 2031318","Ost.Punkt 33 Km","58.0329697","60.4186853","1072",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1141757867"
"7845","2031319","RU","Ост.Пункт 42 Км, Свердловская, Свердловская Область, Россия, 2031319","Ost.Punkt 42 Km","58.0597196","60.5570522","1072",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","582096173"
"7846","2031320","RU","Ост.Пункт 44 Км, Свердловская, Свердловская Область, Россия, 2031320","Ost.Punkt 44 Km","58.0716735","60.5790527","1072",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","582096155"
"7847","2031321","RU","Ост.Пункт 54 Км, Свердловская, Свердловская Область, Россия, 2031321","Ost.Punkt 54 Km","58.0873144","60.7269785","1659",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","1141757863"
"7850","2031324","RU","Ост.Пункт 2102 Км","Ost.Punkt 2102 Km","57.1038499","64.9120829","16",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877286"
"7856","2031330","RU","Ост.Пункт 23 Км, Свердловская, Свердловская Область, Россия, 2031330","Ost.Punkt 23 Km","56.7172342","60.9130894","1696",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1168655212"
"7857","2031331","RU","Ост.Пункк 11 Км","Ost.Punkk 11 Km","56.8153933","61.3728479","801",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","483012266"
"7858","2031332","RU","Ост.Пункт 5 Км, Свердловская, Свердловская Область, Россия, 2031332","Ost.Punkt 5 Km","56.4124977","61.9682202","28",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","6436872463"
"7859","2031333","RU","Измоденово","Izmodenovo","56.7386419","61.6049593","801",,"+05:00","66","0","1","0","2021-03-25 13:18:51","0","N","3219868018"
"7860","2031334","RU","Кортогуз","Kortoguz","56.7663222","61.8756903","1692",,"+05:00","66","0","1","0","2021-03-25 13:18:52","0","N","3219868030"
"7861","2031335","RU","Ост.Пункт 32 Км, Свердловская, Свердловская Область, Россия, 2031335","Ost.Punkt 32 Km","56.1909066","61.8860292","28",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","6436872599"
"7862","2031336","RU","Глубокое, Свердловская, Свердловская Область, Россия, 2031336","Glubokoe","56.7633855","60.9125152","1696",,"+05:00","66","0","1","0","2021-03-25 13:18:58","0","N","1182655578"
"7863","2031337","RU","Ост.Пункт 1841 Км","Ost.Punkt 1841 Km","56.7727873","60.9389642","1696",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","287414550"
"7864","2031338","RU","Брусяны","Brusyanie","56.7500893","61.1263843","801",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1884218292"
"7865","2031339","RU","Курманка","Kurmanka","56.740935","61.2602208","801",,"+05:00","66","0","1","0","2021-03-25 13:18:59","0","N","3219868039"
"7866","2031340","RU","Малорефтинская","Maloreftinskaya","57.1300644","61.7168681","1648",,"+05:00","66","0","1","0","2021-03-25 13:19:00","0","N","1102842058"
"7867","2031341","RU","Ост.Пункт 1918 Км","Ost.Punkt 1918 Km","56.7806752","62.1046286","1692",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1679682439"
"7868","2031342","RU","Дубровный","Dubrovniey","56.7888801","62.1981589","1692",,"+05:00","66","0","1","0","2021-03-25 13:18:58","0","N","3219868010"
"7869","2031343","RU","Ост.Пункт 1928 Км, Свердловская, Свердловская Область, Россия, 2031343","Ost.Punkt 1928 Km","56.7984376","62.2866215","1692",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1679689473"
"7875","2031349","RU","Ост.Пункт 39 Км, Свердловская, Свердловская Область, Россия, 2031349","Ost.Punkt 39 Km","57.0999616","60.9305741","1058",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","980587891"
"7881","2031355","RU","Ост.Пункт 124 Км, Свердловская, Свердловская Область, Россия, 2031355","Ost.Punkt 124 Km","57.3814779","62.0286806","1689",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","310879566"
"7882","2031356","RU","Ост.Пункт 137 Км, Свердловская, Свердловская Область, Россия, 2031356","Ost.Punkt 137 Km","57.3881112","62.2467055","1689",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","2678315289"
"7885","2031359","RU","Ост.Пункт 147 Км, Свердловская, Свердловская Область, Россия, 2031359","Ost.Punkt 147 Km","57.6538985","61.7647455","794",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","370003210"
"7889","2031363","RU","Ост.Пункт 226 Км, Свердловская, Свердловская Область, Россия, 2031363","Ost.Punkt 226 Km","57.9951241","61.7151979","794",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","581864102"
"7896","2031370","RU","Косой Брод","Kosoy Brod","56.4796478","60.3455853","1047",,"+05:00","66","0","1","0","2021-03-25 13:18:45","0","N","2062737371"
"7897","2031371","RU","Ост.Пункт 1973 Км","Ost.Punkt 1973 Km","56.9000393","62.9306043","1679",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","3219877485"
"7899","2031373","RU","Кодинский","Kodinskiy","56.4616318","61.7621012","28",,"+05:00","66","0","1","0","2021-03-25 13:18:59","0","N","2065163179"
"7901","2031375","RU","Ост.Пункт 2054 Км","Ost.Punkt 2054 Km","57.0778986","64.1668366","1642",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1856005386"
"7903","2031377","RU","Ост.Пункт 2319 Км","Ost.Punkt 2319 Km","56.4482162","67.9068898","1686",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2574546072"
"7904","2031378","RU","Ост.Пункт 2334 Км","Ost.Punkt 2334 Km","56.4141668","68.1149144","1686",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2575953256"
"7908","2031382","RU","Ост.Пункт 2480 Км","Ost.Punkt 2480 Km","55.9130186","70.2041242","302",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2575953266"
"7909","2031383","RU","Ост.Пункт 2490 Км","Ost.Punkt 2490 Km","55.8829039","70.3374971","302",,"+03:00","72","0","1","0","2021-03-25 13:18:56","0","N","2575953268"
"7910","2031384","RU","Ост.Пункт 2557 Км","Ost.Punkt 2557 Km","55.5858132","71.2914481","318",,"+06:00","55","0","1","0","2021-03-25 13:18:56","0","N","1444152952"
"7921","2031396","RU","Подтонь","Podton","58.05626678","56.5441246","1292",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0",NULL,NULL
"7927","2031403","RU","Разъезд 25 Км","Rzd 25 Km","58.265219","56.616356","1292",,"+05:00","59","0","1","0","2021-03-25 13:18:46","0","N","3634483008"
"7958","2031437","RU","Тыгиш","Tygish","56.7721851","61.9241863","1692",,"+05:00","66","0","1","0","2021-03-25 13:19:02","0","N","7528676793"
"7960","2031439","RU","Балаир","Balair","57.0763834","64.0987761","1642",,"+05:00","66","0","1","0","2021-03-25 13:19:02","0","N","3353641268"
"7965","2031445","RU","Кавдык","Kavdiek","56.7019206","66.1913044","276",,"+03:00","72","0","1","0","2021-03-25 13:18:51","0","N","1797235707"
"7966","2031446","RU","Уково","Ukovo","56.4941396","66.7043839","760",,"+03:00","72","0","1","0","2021-03-25 13:19:25","0","N","2431303383"
"7969","2031450","RU","Ост.Пункт 47 Км, Свердловская, Свердловская Область, Россия, 2031450","Ost.Punkt 47 Km","56.6321489","61.2241095","801",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","526909315"
"7970","2031451","RU","Ост.Пункт 40 Км, Свердловская, Свердловская Область, Россия, 2031451","Ost.Punkt 40 Km","56.6589525","61.1380326","801",,"+05:00","66","0","1","0","2021-03-25 13:18:57","0","N","2611232765"
"7972","2031453","RU","Южный Балык","Yuzhniey Baliek","60.6952704","72.723456","299",,"+07:00","86","0","1","0","2021-03-25 13:19:01","0","N","2661500463"
"7981","2031463","RU","Кетм-Игый","Ketm-Igiey","60.3790608","72.2094406","921",,"+07:00","86","0","1","0","2021-03-25 13:18:59","0","N","348118992"
"7983","2031465","RU","Ост.Пункт 284 Км, Свердловская, Свердловская Область, Россия, 2031465","Ost.Punkt 284 Km","58.0429233","64.16187","1635",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","1579410794"
"7988","2031470","RU","Ботаническая","Botanicheska","56.7927064","60.6405957","1",,"+05:00","66","0","1","0","2021-03-25 13:19:02","0","N","415533949"
"7990","2031472","RU","Ост.Пункт 166 Км, Свердловская, Свердловская Область, Россия, 2031472","Ost.Punkt 166 Km","57.5139588","62.6504431","216",,"+05:00","66","0","1","0","2021-03-25 13:18:56","0","N","2678316367"
"7991","2031473","RU","Ост.Пункт 152 Км, Свердловская, Свердловская Область, Россия, 2031473","Ost.Punkt 152 Km","57.4452933","62.4607944","1689",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","583803386"
"7993","2031476","RU","Лесотехническая","Lesotehniche","56.8170568","60.66721","1",,"+05:00","66","0","1","0","2021-03-25 13:19:02","0","N","241887384"
"7994","2031477","RU","Белая Глина","Belaya Glina","58.7530391","61.7894594","794",,"+05:00","66","0","1","0","2021-03-25 13:18:58","0","N","1752188373"
"7995","2031478","RU","Вторчермет","Vtorchermet","56.7676024","60.6152906","1",,"+05:00","66","0","1","0","2021-03-25 13:19:02","0","N","1173789702"
"8014","2031510","RU","Барабаново","Barabanovo","56.2953419","61.901058","28",,"+05:00","66","0","1","0","2021-03-25 13:18:58","0","N","2619642457"
"8026","2031545","RU","Добрянка","Dobryanka","58.4924702","56.4272465","963",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","919690328"
"8027","2031550","RU","Улым-Сос","Uliem-Sos","60.8371664","61.263397","273",,"+05:00","66","0","1","0","2021-03-25 13:19:03","0","N","2862295226"
"8039","2034000","RU","Хабаровск","Habarovsk","0","0","23",,"+10:00","27","1","1","0","2021-03-25 13:18:45","1",NULL,NULL
"8040","2034001","RU","Хабаровск 1","Habarovsk 1","48.4969609","135.0730419","23",,"+10:00","27","0","1","0","2021-06-30 15:15:57","0","N","5691045862"
"8041","2034002","RU","Хабаровск 2","Habarovsk 2","48.4262247","135.1282525","23",,"+10:00","27","0","1","0","2021-06-30 15:16:14","0","N","5691045863"
"8081","2034042","RU","Арсеньевский","Arsenevskii","44.1788551","133.2711312","294",,"+10:00","25","0","1","0","2021-03-25 13:19:02","0","N","7021232754"
"8085","2034046","RU","Мальцевская, Дальневосточная, Приморский Край, Россия, 2034046","Malcevskaya","43.1029393","131.9216233","22",,"+10:00","25","0","1","0","2021-03-25 13:19:02","0","N","6988646587"
"8091","2034052","RU","Ключевое","Klyuchevoe","48.5294869","134.7312561","21381",,"+10:00","79","0","1","0","2021-03-25 13:19:02","0","N","1323475079"
"8092","2034053","RU","Совхозная, Дальневосточная, Еврейская Автономная Область, Россия, 2034053","Sovhoznaya","48.5311742","134.6987545","21381",,"+10:00","79","0","1","0","2021-03-25 13:19:02","0","N","3259448955"
"8093","2034054","RU","Ост.Пункт 8467 Км","Op 8467 Km","48.5811907","134.3870067","21381",,"+10:00","79","0","1","0","2021-03-25 13:19:02","0","N","2145734890"
"8094","2034055","RU","Ост.Пункт 8456 Км","Op 8456 Km","48.6080996","134.2526895","21381",,"+10:00","79","0","1","0","2021-03-25 13:19:02","0","N","3145190132"
"8095","2034056","RU","Ост.Пункт 8416 Км","Op 8416 Km","48.5893094","133.7252752","112",,"+10:00","79","0","1","0","2021-03-25 13:19:02","0","N","1509888674"
"8098","2034078","RU","Силинка","Silinka","50.6451297","136.9199477","62",,"+10:00","27","0","1","0","2021-03-25 13:18:45","0","N","2637685414"
"8099","2034130","RU","Владивосток","Vladivostok","43.1112133","131.881912","22",,"+10:00","25","1","1","0","2021-03-25 13:19:03","1","N","3965162817"
"8101","2034195","RU","Хасан","Hasan","42.4299445","130.6446505","9082",,"+10:00","25","0","1","0","2021-03-25 13:18:53","0","N","7024769923"
"8102","2034400","RU","Биробиджан 1","Birobidzhan","48.7932384","132.9348332","112",,"+10:00","79","1","1","0","2021-03-25 13:18:50","1","N","5691045861"
"8105","2034451","RU","Адарка","Adarka","44.6961903","132.9106209","1712",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","6997857627"
"8106","2034452","RU","Акур","Akur","49.8216939","140.0911045","717",,"+10:00","27","0","1","0","2021-03-25 13:18:55","0","N","648459468"
"8107","2034453","RU","Алчан","Alchan","46.6303457","134.322057","508",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","764884305"
"8108","2034454","RU","Бамбурово","Bamburovo","42.9372466","131.3215595","479",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","7024769931"
"8109","2034455","RU","Гайдамак","Gaydamak","43.1117033","131.9387184","22",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","6988646588"
"8110","2034456","RU","Блюхер","Blyuher","42.8682958","131.3824618","479",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","7024769930"
"8111","2034457","RU","Большой Камень","Bolshoy Kamen","43.1249629","132.3447579","1710",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","6997618168"
"8112","2034458","RU","Бурлит-Волочаевский","Burlit-Volochaevskiy","46.5583688","134.2592698","508",,"+10:00","25","0","1","0","2021-03-25 13:18:51","0","N","7021207606"
"8113","2034459","RU","Ванино","Vanino","49.0900795","140.2668279","717",,"+10:00","27","1","1","0","2021-03-25 13:18:50","1","N","648457851"
"8114","2034460","RU","Виневитино","Vinevitino","43.4185366","131.7514036","22",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","4017821456"
"8115","2034461","RU","Вторая Речка","Vtoraya Rechka","43.1640692","131.9046267","22",,"+10:00","25","0","1","0","2021-03-25 13:18:45","0","N","4978826594"
"8116","2034462","RU","Высокогорная","Viesokogornaya","50.1003076","139.1255399","60407",,"+10:00","27","1","1","0","2021-03-25 13:18:51","1","N","648458525"
"8117","2034463","RU","Гвоздево","Gvozdevo","42.6928158","130.9062731","479",,"+10:00","25","0","1","0","2021-03-25 13:18:49","0","N","7024769928"
"8118","2034464","RU","Гродеково","Grodekovo","44.4068125","131.3742328","54876",,"+10:00","25","1","1","0","2021-03-25 13:18:51","1","N","7024590316"
"8119","2034465","RU","Губерово","Guberovo","46.2031686","133.9515786","667",,"+10:00","25","0","1","0","2021-03-25 13:18:51","0","N","4015690035"
"8120","2034466","RU","Датта","Datta","50.0782503","139.3419488","717",,"+10:00","27","0","1","0","2021-03-25 13:18:55","0","N","648460187"
"8121","2034467","RU","Джигдаси","Dzhigdasi","50.0797014","139.7407983","717",,"+10:00","27","0","1","0","2021-03-25 13:18:55","0","N","648460527"
"8122","2034468","RU","Дроздов","Drozdov","44.7706247","132.987876","1712",,"+10:00","25","0","1","0","2021-03-25 13:18:51","0","N","4017821462"
"8123","2034469","RU","Дунай, Дальневосточная, Приморский Край, Россия, 2034469","Dunay","42.8761469","132.3428401","1710",,"+10:00","25","0","1","0","2021-03-25 13:18:51","0","N","6997618172"
"8124","2034470","RU","Дюанка","Dyuanka","49.1957092","140.3164215","717",,"+10:00","27","0","1","0","2021-03-25 13:18:55","0","N","648458141"
"8125","2034471","RU","Екатериновка, Дальневосточная, Приморский Край, Россия, 2034471","Ekaterinovka","42.911677","133.0464654","1122",,"+10:00","25","0","1","0","2021-03-25 13:18:58","0","N","7027803094"
"8127","2034473","RU","Кедровой","Kedrovoy","43.0376757","131.5306324","479",,"+10:00","25","0","1","0","2021-03-25 13:18:59","0","N","7024769932"
"8128","2034474","RU","Кенада","Kenada","50.1276904","139.5886143","717",,"+10:00","27","0","1","0","2021-03-25 13:18:52","0","N","648461014"
"8129","2034475","RU","Кнорринг","Knorring","44.5163694","132.6353966","1721",,"+10:00","25","0","1","0","2021-03-25 13:18:52","0","N","4017821471"
"8130","2034476","RU","Котиково","Kotikovo","47.4203161","134.517727","527",,"+10:00","27","0","1","0","2021-03-25 13:18:59","0","N","1290233991"
"8132","2034478","RU","Кузнецово","Kuznetsovo","42.9571801","133.0712032","1122",,"+10:00","25","0","1","0","2021-03-25 13:18:59","0","N","1492247474"
